order_id,user_id,order_amount,order_date
14756,2942,322.57,2025-12-03
14757,2943,349.58,2026-01-18
14758,2943,360.32,2026-01-02
14759,2943,444.82,2026-01-13
14760,2943,472.44,2026-01-18
14761,2943,109.23,2026-01-30
14762,2943,424.49,2026-01-12
14763,2944,494.47,2025-09-30
14764,2944,474.76,2025-12-15
14765,2945,192.92,2025-03-17
14766,2945,101.88,2025-10-05
14767,2945,205.09,2025-07-13
14768,2945,58.89,2025-12-22
14769,2945,463.2,2025-05-08
14770,2945,316.98,2025-12-14
14771,2945,226.99,2025-10-28
14772,2945,360.83,2025-04-22
14773,2945,73.29,2025-09-21
14774,2946,289.74,2025-07-26
14775,2946,259.43,2025-12-20
14776,2946,372.64,2025-06-29
14777,2946,136.38,2025-10-31
14778,2947,158.98,2026-02-01
14779,2947,462.12,2026-01-28
14780,2948,475.42,2025-09-27
14781,2948,398.14,2025-06-05
14782,2948,445.8,2025-05-03
14783,2949,224.12,2025-12-03
14784,2949,417.28,2025-11-10
14785,2949,405.39,2025-12-18
14786,2949,51.99,2025-12-23
14787,2949,64.27,2025-11-30
14788,2949,452.67,2025-12-17
14789,2949,448.47,2025-11-20
14790,2949,215.2,2025-12-31
14791,2949,353.27,2025-12-30
14792,2949,287.48,2025-11-23
14793,2950,463.87,2025-11-19
14794,2951,480.83,2025-11-07
14795,2951,266.9,2025-12-31
14796,2951,415.74,2025-10-28
14797,2951,70.07,2026-01-19
14798,2951,384.97,2026-01-09
14799,2951,339.62,2025-12-11
14800,2951,91.49,2025-09-12
14801,2953,317.73,2026-02-02
14802,2954,462.33,2025-12-09
14803,2954,386.61,2026-01-26
14804,2954,183.05,2026-01-07
14805,2955,177.71,2026-01-17
14806,2955,250.61,2026-02-03
14807,2955,267.43,2026-01-29
14808,2955,460.65,2026-01-16
14809,2955,270.64,2026-02-03
14810,2955,301.37,2026-01-17
14811,2955,375.25,2026-01-14
14812,2955,106.49,2026-01-31
14813,2956,333.54,2025-11-20
14814,2956,292.53,2025-12-22
14815,2956,79.6,2026-01-17
14816,2956,109.67,2025-12-19
14817,2957,355.07,2026-02-05
14818,2957,272.04,2026-02-03
14819,2957,314.99,2026-02-05
14820,2957,471.63,2026-02-02
14821,2957,72.2,2026-01-31
14822,2957,257.03,2026-01-30
14823,2957,56.05,2026-01-30
14824,2957,426.54,2026-02-04
14825,2957,37.62,2026-02-05
14826,2958,153.89,2026-01-03
14827,2958,175.2,2025-11-10
14828,2958,55.29,2026-02-05
14829,2958,42.91,2026-02-03
14830,2958,239.73,2026-01-12
14831,2958,343.96,2025-11-09
14832,2958,234.75,2025-12-17
14833,2958,114.36,2025-11-26
14834,2958,77.86,2025-11-13
14835,2958,80.47,2025-12-01
14836,2959,226.34,2026-01-14
14837,2959,292.3,2025-09-05
14838,2959,91.05,2025-05-23
14839,2959,395.97,2025-11-25
14840,2959,437.98,2025-09-25
14841,2960,245.57,2025-11-28
14842,2960,499.04,2025-11-03
14843,2960,456.06,2025-11-11
14844,2960,436.93,2025-12-14
14845,2961,385.62,2025-11-26
14846,2961,454.49,2026-01-24
14847,2961,118.81,2026-01-25
14848,2961,59.57,2025-11-19
14849,2961,220.43,2026-01-06
14850,2961,497.08,2025-10-04
14851,2961,464.64,2025-08-08
14852,2961,187.87,2025-10-05
14853,2961,410.92,2025-10-02
14854,2962,311.64,2025-02-21
14855,2962,72.21,2026-02-05
14856,2962,20.13,2025-02-25
14857,2962,46.96,2025-03-08
14858,2962,152.35,2026-01-03
14859,2962,59.81,2025-12-25
14860,2962,446.43,2026-02-04
14861,2963,190.49,2025-05-08
14862,2963,494.58,2025-10-26
14863,2963,122.35,2025-05-24
14864,2963,86.53,2025-07-20
14865,2963,44.26,2025-11-18
14866,2964,59.29,2025-12-26
14867,2964,200.85,2025-12-14
14868,2964,452.36,2025-12-31
14869,2964,175.54,2026-01-15
14870,2965,344.89,2026-01-19
14871,2965,52.86,2025-09-22
14872,2965,446.41,2025-09-14
14873,2965,59.3,2025-12-12
14874,2965,258.84,2025-12-25
14875,2966,138.51,2026-01-04
14876,2966,104.48,2026-01-28
14877,2966,365.21,2025-11-18
14878,2966,333.12,2025-12-06
14879,2966,462.14,2025-11-19
14880,2967,354.57,2025-12-22
14881,2967,213.52,2025-11-29
14882,2967,29.2,2025-11-02
14883,2967,287.67,2025-11-23
14884,2967,404.58,2025-12-18
14885,2967,409.33,2026-01-05
14886,2967,242.55,2025-10-05
14887,2967,314.98,2025-10-23
14888,2968,481.47,2026-01-31
14889,2968,445.66,2025-10-14
14890,2968,212.03,2025-09-12
14891,2968,76.74,2025-10-07
14892,2968,474.04,2026-01-07
14893,2968,178.06,2025-11-13
14894,2968,66.86,2025-10-14
14895,2968,135.96,2026-01-02
14896,2968,101.94,2025-10-10
14897,2969,272.09,2026-01-17
14898,2969,232.68,2026-01-27
14899,2969,173.26,2026-01-18
14900,2969,53.75,2026-01-26
14901,2971,468.16,2025-12-08
14902,2971,497.26,2026-01-05
14903,2971,201.74,2026-01-19
14904,2971,366.84,2026-01-01
14905,2971,382.11,2026-01-21
14906,2971,42.88,2025-10-21
14907,2971,339.45,2025-11-23
14908,2972,486.12,2025-06-16
14909,2972,353.0,2025-05-14
14910,2972,290.8,2026-01-19
14911,2972,160.26,2025-11-27
14912,2972,172.79,2025-06-24
14913,2972,411.6,2025-05-22
14914,2973,70.62,2026-01-19
14915,2973,467.23,2026-01-26
14916,2973,146.92,2025-12-25
14917,2973,428.47,2026-01-24
14918,2974,122.15,2025-12-20
14919,2974,333.31,2026-01-28
14920,2978,427.02,2025-09-19
14921,2978,182.03,2026-01-11
14922,2978,458.4,2026-01-25
14923,2978,386.58,2025-09-26
14924,2978,171.34,2026-01-18
14925,2978,351.51,2025-08-18
14926,2978,333.01,2026-01-14
14927,2980,289.97,2026-02-04
14928,2982,486.3,2025-12-08
14929,2982,236.74,2025-12-31
14930,2982,408.01,2025-09-19
14931,2982,443.46,2025-10-15
14932,2982,44.93,2025-09-27
14933,2982,428.29,2025-12-31
14934,2982,447.65,2025-12-06
14935,2983,244.35,2026-01-23
14936,2983,140.4,2026-01-04
14937,2983,444.88,2026-01-15
14938,2983,193.28,2026-01-27
14939,2983,363.51,2025-12-28
14940,2983,343.98,2025-11-08
14941,2983,358.77,2025-10-07
14942,2983,85.85,2025-10-28
14943,2984,456.88,2025-07-02
14944,2984,279.86,2025-06-06
14945,2984,94.4,2025-10-10
14946,2984,281.7,2025-11-07
14947,2984,312.42,2025-09-27
14948,2985,426.1,2025-07-31
14949,2985,459.49,2025-07-26
14950,2985,228.4,2025-09-05
14951,2985,73.42,2025-07-28
14952,2985,284.86,2025-09-12
14953,2985,167.99,2025-03-24
14954,2985,472.83,2025-03-03
14955,2986,479.18,2026-01-29
14956,2986,134.8,2025-10-09
14957,2987,137.18,2025-08-26
14958,2987,299.93,2025-04-21
14959,2987,429.0,2025-05-02
14960,2987,166.05,2025-11-30
14961,2987,354.87,2025-11-24
14962,2987,161.11,2025-11-19
14963,2987,189.63,2025-06-07
14964,2987,471.5,2025-10-18
14965,2988,99.74,2025-09-19
14966,2988,370.17,2025-09-13
14967,2988,135.72,2025-06-04
14968,2988,483.96,2025-12-24
14969,2988,370.0,2026-01-08
14970,2988,384.77,2025-07-07
14971,2988,248.16,2025-07-15
14972,2988,133.85,2025-12-09
14973,2988,134.17,2025-11-10
14974,2989,85.26,2025-11-21
14975,2989,388.66,2026-02-03
14976,2989,471.29,2025-11-02
14977,2989,227.94,2025-09-07
14978,2989,116.3,2025-07-29
14979,2990,41.23,2025-06-24
14980,2990,380.74,2025-10-31
14981,2991,263.48,2025-05-07
14982,2991,75.45,2025-06-20
14983,2991,167.74,2025-05-30
14984,2991,202.01,2025-06-16
14985,2991,223.93,2025-11-10
14986,2992,211.05,2026-02-04
14987,2992,31.18,2026-02-04
14988,2992,225.23,2026-02-02
14989,2992,265.35,2026-02-02
14990,2992,130.01,2026-02-04
14991,2992,185.28,2026-02-03
14992,2992,166.83,2026-02-04
14993,2992,87.19,2026-02-02
14994,2993,455.34,2026-02-02
14995,2993,393.18,2026-02-02
14996,2993,407.82,2026-01-30
14997,2993,167.49,2026-01-31
14998,2993,398.51,2026-02-04
14999,2993,56.66,2026-02-01
15000,2993,421.57,2026-02-02
15001,2993,470.4,2026-02-02
15002,2994,375.2,2025-12-23
15003,2994,338.64,2026-02-03
15004,2994,155.4,2026-01-09
15005,2994,162.63,2025-12-19
15006,2994,204.73,2025-12-23
15007,2994,407.31,2025-12-19
15008,2994,311.14,2026-01-23
15009,2994,56.09,2026-01-04
15010,2994,418.9,2026-01-24
15011,2995,46.7,2025-11-13
15012,2995,43.74,2025-12-23
15013,2995,81.17,2025-12-06
15014,2995,353.48,2025-12-06
15015,2995,348.86,2025-12-24
15016,2995,132.68,2025-12-21
15017,2995,355.0,2026-01-25
15018,2995,480.7,2025-11-20
15019,2996,221.89,2025-12-25
15020,2996,116.4,2025-12-25
15021,2997,297.04,2025-04-21
15022,2997,129.77,2025-08-30
15023,2997,188.0,2025-10-06
15024,2998,425.89,2026-01-31
15025,2998,489.21,2026-02-01
15026,2998,47.59,2026-02-03
15027,2998,168.26,2026-02-05
15028,2998,454.37,2026-01-30
15029,2998,64.88,2026-01-10
15030,3000,406.89,2025-07-26
15031,3000,405.46,2025-11-19
15032,3001,107.26,2026-01-23
15033,3001,185.98,2026-01-26
15034,3001,208.11,2026-01-15
15035,3001,150.12,2026-01-19
15036,3001,236.02,2026-01-30
15037,3001,301.14,2026-01-14
15038,3001,198.14,2026-01-06
15039,3001,381.18,2026-01-31
15040,3001,380.21,2026-01-16
15041,3001,239.81,2026-02-03
15042,3002,25.64,2025-05-27
15043,3002,401.19,2026-01-29
15044,3002,209.58,2026-02-05
15045,3002,225.41,2025-08-13
15046,3003,178.62,2026-01-20
15047,3003,417.89,2026-01-27
15048,3003,59.44,2026-01-24
15049,3003,304.85,2026-01-22
15050,3003,324.73,2026-01-26
15051,3003,479.25,2026-01-21
15052,3003,265.48,2026-01-29
15053,3003,63.59,2026-01-23
15054,3004,395.64,2025-10-17
15055,3004,467.9,2025-09-19
15056,3004,79.75,2025-08-02
15057,3004,84.76,2026-01-31
15058,3004,473.02,2025-11-03
15059,3004,387.9,2025-07-08
15060,3004,272.95,2025-07-23
15061,3004,97.37,2025-07-29
15062,3005,405.82,2025-11-11
15063,3005,100.83,2026-01-04
15064,3005,136.84,2025-12-12
15065,3005,478.74,2025-12-15
15066,3005,250.04,2025-11-29
15067,3005,494.09,2025-11-28
15068,3006,23.49,2025-10-09
15069,3006,480.0,2026-01-31
15070,3006,245.61,2025-10-05
15071,3006,191.71,2025-11-28
15072,3006,308.32,2025-10-07
15073,3006,277.59,2025-10-19
15074,3006,52.42,2026-01-18
15075,3007,165.8,2025-12-13
15076,3007,468.74,2026-01-11
15077,3007,78.5,2025-11-05
15078,3007,332.15,2026-01-28
15079,3007,269.15,2025-10-16
15080,3008,299.97,2025-09-03
15081,3008,226.91,2025-11-21
15082,3008,124.38,2025-12-02
15083,3009,436.76,2025-10-20
15084,3009,312.19,2026-01-27
15085,3009,493.87,2025-12-03
15086,3009,204.8,2025-09-06
15087,3010,77.92,2025-11-23
15088,3010,486.96,2025-06-15
15089,3010,235.2,2025-09-26
15090,3010,197.18,2025-07-22
15091,3010,419.72,2025-12-02
15092,3011,255.91,2026-01-16
15093,3011,83.67,2026-01-25
15094,3011,495.1,2026-01-05
15095,3011,170.23,2026-01-29
15096,3011,347.79,2026-01-16
15097,3011,268.75,2026-01-08
15098,3011,411.29,2026-02-05
15099,3012,118.25,2025-11-17
15100,3012,310.45,2025-12-02
15101,3012,254.48,2025-05-04
15102,3012,372.15,2026-01-03
15103,3012,290.71,2025-10-14
15104,3012,391.47,2025-07-01
15105,3012,193.94,2025-05-15
15106,3013,59.79,2025-12-26
15107,3013,294.96,2025-12-05
15108,3013,241.76,2025-10-23
15109,3013,34.4,2025-07-07
15110,3015,39.71,2026-01-31
15111,3015,315.44,2026-01-15
15112,3015,440.69,2025-10-30
15113,3015,297.55,2025-10-29
15114,3015,350.99,2025-12-07
15115,3015,60.96,2025-12-02
15116,3015,22.98,2026-01-25
15117,3015,89.75,2025-11-05
15118,3015,372.11,2025-10-27
15119,3016,281.76,2025-10-23
15120,3016,466.52,2026-01-09
15121,3016,103.35,2025-07-13
15122,3016,25.19,2025-11-14
15123,3016,125.69,2025-09-14
15124,3017,316.68,2025-07-28
15125,3017,252.45,2025-09-13
15126,3017,362.53,2025-10-15
15127,3017,334.68,2025-09-18
15128,3018,133.26,2025-10-16
15129,3018,186.82,2025-11-08
15130,3018,25.72,2026-01-12
15131,3018,364.28,2025-07-29
15132,3018,130.78,2025-08-19
15133,3018,260.93,2025-12-09
15134,3018,275.88,2025-10-13
15135,3018,336.41,2025-10-04
15136,3018,353.26,2025-09-12
15137,3019,210.93,2025-10-22
15138,3019,393.14,2025-08-21
15139,3019,149.76,2025-12-05
15140,3019,138.18,2025-11-07
15141,3019,265.79,2025-12-31
15142,3019,339.48,2026-01-05
15143,3019,397.94,2025-12-12
15144,3020,431.97,2025-09-29
15145,3020,57.09,2025-09-14
15146,3020,282.15,2025-09-18
15147,3020,301.93,2025-12-12
15148,3020,254.26,2025-12-25
15149,3020,478.1,2025-09-18
15150,3020,403.66,2026-01-27
15151,3020,359.95,2025-12-15
15152,3020,403.94,2025-09-21
15153,3021,183.85,2025-10-14
15154,3021,51.66,2025-12-21
15155,3021,450.91,2026-01-05
15156,3021,211.43,2025-09-08
15157,3021,217.71,2025-10-28
15158,3021,252.31,2025-11-05
15159,3021,299.4,2025-07-10
15160,3023,178.88,2025-10-16
15161,3023,76.42,2026-01-14
15162,3023,178.2,2025-11-26
15163,3023,141.88,2025-12-06
15164,3023,470.47,2025-09-18
15165,3024,216.69,2025-12-31
15166,3024,250.07,2025-06-28
15167,3024,199.97,2025-06-09
15168,3024,447.32,2025-04-10
15169,3024,204.33,2025-05-31
15170,3024,86.06,2025-06-23
15171,3024,426.94,2025-04-06
15172,3024,241.78,2025-07-17
15173,3024,323.44,2025-04-26
15174,3024,480.79,2026-01-14
15175,3025,64.78,2025-10-18
15176,3025,51.54,2025-12-04
15177,3025,424.56,2025-10-31
15178,3025,178.12,2025-12-18
15179,3025,480.39,2025-09-25
15180,3025,53.52,2025-11-04
15181,3026,148.45,2026-01-30
15182,3026,499.65,2025-09-22
15183,3026,379.52,2025-07-07
15184,3026,416.31,2025-07-19
15185,3026,221.37,2025-10-06
15186,3026,427.08,2025-06-06
15187,3026,264.73,2025-08-27
15188,3026,401.48,2026-01-30
15189,3026,195.61,2025-08-28
15190,3026,460.7,2025-11-06
15191,3027,235.87,2025-10-07
15192,3027,499.85,2025-11-16
15193,3027,92.48,2025-11-19
15194,3027,153.64,2025-10-08
15195,3027,238.46,2026-02-02
15196,3027,429.4,2025-12-16
15197,3027,69.69,2025-09-17
15198,3027,446.95,2026-01-24
15199,3028,273.22,2025-11-21
15200,3028,190.01,2025-10-26
15201,3028,94.11,2025-08-26
15202,3028,468.85,2025-09-06
15203,3028,462.39,2025-09-16
15204,3028,100.29,2025-09-27
15205,3029,31.33,2026-01-15
15206,3031,364.85,2025-12-14
15207,3031,222.34,2025-09-10
15208,3031,465.79,2025-09-27
15209,3031,356.24,2025-10-09
15210,3031,237.4,2025-12-02
15211,3031,46.31,2025-12-06
15212,3031,444.95,2025-12-05
15213,3032,387.38,2026-01-08
15214,3032,284.49,2026-02-04
15215,3032,52.05,2026-01-23
15216,3032,451.78,2026-01-29
15217,3033,487.75,2025-11-09
15218,3033,130.4,2025-12-25
15219,3034,419.02,2025-12-24
15220,3034,201.23,2025-09-17
15221,3034,380.97,2025-07-13
15222,3034,476.57,2025-06-19
15223,3034,286.33,2025-08-16
15224,3034,178.69,2025-12-09
15225,3034,302.31,2026-01-13
15226,3034,254.03,2025-06-17
15227,3034,45.08,2025-07-31
15228,3034,471.28,2025-10-17
15229,3036,414.27,2026-01-30
15230,3036,98.44,2025-12-07
15231,3036,82.61,2025-12-23
15232,3036,440.55,2025-07-25
15233,3036,312.55,2025-10-06
15234,3036,378.97,2025-12-22
15235,3037,77.56,2026-01-05
15236,3037,134.73,2026-01-14
15237,3037,120.64,2026-01-27
15238,3037,111.39,2026-01-19
15239,3037,301.6,2026-01-21
15240,3037,230.15,2026-01-10
15241,3037,213.86,2026-01-21
15242,3037,166.3,2026-01-20
15243,3037,28.54,2026-01-20
15244,3038,301.58,2025-12-15
15245,3038,412.91,2025-11-02
15246,3038,90.07,2026-01-31
15247,3038,426.34,2025-12-31
15248,3038,180.14,2026-01-27
15249,3038,320.37,2025-11-19
15250,3038,221.48,2025-12-10
15251,3038,339.16,2025-11-19
15252,3038,150.25,2025-12-03
15253,3038,20.13,2025-12-10
15254,3039,351.86,2025-12-01
15255,3039,321.5,2025-10-30
15256,3039,452.81,2025-09-25
15257,3039,421.96,2025-11-16
15258,3040,412.35,2026-01-19
15259,3040,208.29,2025-11-21
15260,3041,409.25,2026-02-04
15261,3041,80.15,2026-02-04
15262,3041,411.59,2026-02-05
15263,3041,80.39,2026-02-03
15264,3041,262.1,2026-02-04
15265,3041,302.38,2026-02-03
15266,3041,20.71,2026-02-04
15267,3042,144.29,2025-12-30
15268,3042,414.37,2025-09-29
15269,3042,371.64,2025-11-25
15270,3042,382.38,2025-10-31
15271,3042,257.05,2025-10-11
15272,3042,450.56,2025-11-05
15273,3043,79.76,2025-12-14
15274,3043,419.53,2025-09-23
15275,3043,203.57,2025-11-06
15276,3044,44.62,2026-01-06
15277,3044,363.16,2026-01-15
15278,3044,219.5,2025-12-23
15279,3044,73.36,2025-12-28
15280,3044,94.2,2026-01-12
15281,3044,333.89,2026-02-04
15282,3044,104.19,2026-01-17
15283,3044,48.29,2026-01-20
15284,3044,492.25,2025-12-25
15285,3045,32.6,2025-10-16
15286,3045,329.63,2025-06-03
15287,3045,486.62,2025-09-30
15288,3045,354.09,2025-09-19
15289,3045,26.17,2025-04-25
15290,3045,209.01,2025-05-13
15291,3045,240.67,2025-06-21
15292,3045,118.31,2025-12-23
15293,3045,380.39,2026-01-12
15294,3045,40.34,2025-12-07
15295,3046,74.13,2025-12-23
15296,3046,412.22,2026-01-09
15297,3046,483.74,2025-12-17
15298,3046,226.18,2026-01-27
15299,3046,423.67,2026-01-30
15300,3046,66.91,2026-01-10
15301,3046,155.03,2026-01-03
15302,3046,112.74,2026-01-05
15303,3046,112.07,2025-12-25
15304,3046,240.54,2026-01-24
15305,3047,244.58,2025-07-15
15306,3047,314.98,2025-04-22
15307,3047,392.23,2025-04-25
15308,3047,44.9,2025-10-30
15309,3047,365.62,2025-11-27
15310,3047,486.73,2025-05-30
15311,3048,120.22,2026-01-15
15312,3048,63.63,2025-12-29
15313,3048,167.3,2026-01-13
15314,3048,494.1,2026-01-31
15315,3048,298.25,2026-01-15
15316,3048,472.78,2025-10-27
15317,3048,414.54,2026-01-03
15318,3050,244.1,2025-12-29
15319,3050,272.34,2026-01-23
15320,3050,499.93,2026-01-25
15321,3050,137.12,2025-11-09
15322,3050,33.28,2026-01-16
15323,3050,193.35,2025-08-17
15324,3050,470.52,2025-10-24
15325,3051,213.03,2025-12-24
15326,3051,488.87,2025-12-23
15327,3051,62.77,2026-01-01
15328,3051,242.62,2026-01-12
15329,3052,168.68,2026-01-11
15330,3052,35.38,2025-10-14
15331,3052,305.35,2026-01-23
15332,3053,167.95,2025-10-25
15333,3053,70.53,2025-05-18
15334,3053,290.71,2025-11-06
15335,3053,175.38,2025-06-04
15336,3053,461.92,2025-06-28
15337,3053,69.03,2025-03-31
15338,3053,467.39,2025-09-21
15339,3053,250.33,2025-09-06
15340,3053,333.73,2025-06-01
15341,3054,299.3,2026-02-05
15342,3054,218.64,2025-12-09
15343,3056,354.15,2025-09-09
15344,3056,222.71,2025-11-25
15345,3056,339.59,2025-11-28
15346,3056,456.65,2025-08-24
15347,3056,176.52,2026-01-07
15348,3057,470.1,2026-01-15
15349,3058,114.57,2025-08-28
15350,3058,308.67,2025-12-13
15351,3058,111.25,2025-09-12
15352,3058,480.61,2025-11-08
15353,3058,327.48,2025-07-20
15354,3058,87.32,2025-08-27
15355,3058,198.25,2025-12-22
15356,3059,95.05,2025-05-28
15357,3059,42.78,2025-12-31
15358,3060,469.54,2025-12-30
15359,3060,174.04,2025-11-16
15360,3060,53.02,2025-12-05
15361,3060,188.19,2026-01-04
15362,3060,365.7,2025-11-25
15363,3060,85.66,2026-01-29
15364,3060,36.37,2026-01-06
15365,3060,477.33,2025-11-14
15366,3061,280.63,2025-05-13
15367,3061,425.7,2025-09-26
15368,3061,257.82,2025-12-29
15369,3063,133.38,2026-01-04
15370,3063,387.91,2025-09-02
15371,3063,326.27,2026-01-22
15372,3064,59.09,2026-01-30
15373,3064,287.76,2026-01-27
15374,3064,392.04,2026-01-24
15375,3064,448.68,2025-12-10
15376,3064,57.01,2025-11-11
15377,3064,328.27,2025-10-31
15378,3064,156.88,2025-11-17
15379,3064,297.01,2025-09-30
15380,3064,332.16,2026-01-15
15381,3065,311.07,2025-06-27
15382,3066,330.65,2025-05-30
15383,3066,307.85,2026-01-31
15384,3066,22.17,2025-05-06
15385,3066,66.61,2025-06-26
15386,3067,407.38,2025-05-20
15387,3067,177.16,2025-12-14
15388,3067,303.95,2025-09-24
15389,3067,265.79,2025-05-23
15390,3067,131.49,2025-11-21
15391,3067,386.56,2025-10-16
15392,3067,126.38,2025-12-31
15393,3068,117.5,2026-01-24
15394,3068,336.37,2026-01-15
15395,3068,384.73,2025-11-27
15396,3069,232.2,2026-01-02
15397,3069,148.37,2026-01-21
15398,3069,355.49,2025-12-22
15399,3070,44.45,2025-10-16
15400,3070,76.39,2025-07-23
15401,3070,490.95,2025-08-02
15402,3070,97.06,2026-01-02
15403,3070,136.97,2025-11-21
15404,3070,376.97,2025-08-15
15405,3071,78.78,2025-10-13
15406,3071,214.33,2025-09-25
15407,3071,343.55,2025-10-08
15408,3074,224.81,2025-12-19
15409,3074,382.69,2025-10-06
15410,3074,395.45,2025-12-18
15411,3074,239.69,2025-11-02
15412,3074,446.66,2025-12-21
15413,3075,328.04,2025-07-15
15414,3075,391.52,2025-12-17
15415,3075,59.58,2025-11-03
15416,3075,356.11,2025-12-06
15417,3075,247.41,2026-02-04
15418,3075,38.16,2026-01-01
15419,3075,162.63,2025-08-26
15420,3075,112.55,2025-09-26
15421,3075,169.73,2025-09-15
15422,3075,53.32,2025-11-19
15423,3076,143.21,2025-10-23
15424,3076,393.69,2025-12-02
15425,3076,172.47,2026-01-02
15426,3076,252.59,2025-08-18
15427,3076,130.12,2025-08-20
15428,3076,264.77,2025-07-09
15429,3076,331.77,2025-10-11
15430,3077,273.43,2026-02-03
15431,3077,81.33,2026-01-27
15432,3077,453.19,2026-02-03
15433,3077,376.22,2026-01-25
15434,3077,59.98,2026-01-22
15435,3078,233.63,2026-01-19
15436,3078,248.37,2026-02-03
15437,3078,294.54,2026-01-02
15438,3078,249.93,2026-01-13
15439,3079,160.92,2025-08-31
15440,3079,334.28,2026-01-16
15441,3079,125.17,2025-06-22
15442,3079,404.33,2025-09-16
15443,3079,213.2,2025-11-15
15444,3079,385.2,2025-10-29
15445,3079,346.87,2025-08-18
15446,3079,482.95,2025-12-08
15447,3079,221.65,2025-10-07
15448,3080,28.02,2026-01-15
15449,3080,467.7,2025-12-26
15450,3080,387.09,2026-01-04
15451,3081,296.52,2025-10-03
15452,3081,346.73,2026-01-08
15453,3081,93.62,2025-10-29
15454,3081,126.63,2026-01-26
15455,3081,72.86,2026-01-06
15456,3081,247.06,2025-12-18
15457,3081,311.43,2025-10-19
15458,3083,51.93,2025-07-25
15459,3084,261.06,2025-11-18
15460,3085,327.04,2026-01-21
15461,3085,419.73,2025-10-13
15462,3085,176.28,2025-11-19
15463,3086,44.21,2025-08-06
15464,3086,162.09,2025-10-17
15465,3086,442.15,2025-12-07
15466,3086,25.46,2025-08-30
15467,3086,395.15,2025-08-14
15468,3086,419.76,2025-11-02
15469,3087,84.96,2026-01-19
15470,3087,114.13,2026-01-02
15471,3087,73.76,2025-12-24
15472,3087,470.68,2025-11-21
15473,3087,310.2,2025-10-25
15474,3087,331.3,2025-12-30
15475,3087,180.38,2025-11-29
15476,3087,487.21,2025-11-01
15477,3087,36.39,2025-11-02
15478,3088,221.44,2025-10-15
15479,3089,36.17,2026-01-30
15480,3089,387.03,2026-01-03
15481,3089,393.12,2026-01-02
15482,3089,393.45,2025-11-06
15483,3089,250.38,2025-11-02
15484,3089,142.68,2025-10-04
15485,3089,187.09,2025-12-13
15486,3089,208.77,2025-11-23
15487,3089,479.99,2026-01-05
15488,3089,460.46,2025-09-26
15489,3090,189.45,2025-12-23
15490,3090,318.44,2025-10-27
15491,3090,129.66,2025-09-16
15492,3090,487.2,2025-11-13
15493,3090,282.23,2025-09-20
15494,3090,92.69,2026-01-02
15495,3090,71.25,2025-09-12
15496,3091,328.37,2025-10-26
15497,3091,194.36,2025-08-19
15498,3091,221.73,2025-08-01
15499,3091,191.41,2025-04-27
15500,3091,497.5,2025-04-25
15501,3091,253.13,2025-11-21
15502,3091,74.31,2025-11-21
15503,3091,335.64,2025-06-30
15504,3092,211.08,2025-07-15
15505,3092,234.16,2025-09-18
15506,3092,295.73,2025-12-09
15507,3092,462.59,2025-09-19
15508,3092,178.31,2025-07-01
15509,3092,370.64,2025-07-26
15510,3092,220.02,2025-11-14
15511,3092,478.76,2026-01-23
15512,3093,142.25,2025-11-25
15513,3093,52.33,2026-01-19
15514,3093,224.45,2025-09-01
15515,3093,88.42,2026-01-19
15516,3093,284.29,2025-05-11
15517,3093,42.97,2025-11-11
15518,3093,308.68,2025-12-23
15519,3093,168.54,2025-05-06
15520,3094,261.3,2025-08-06
15521,3094,186.22,2025-12-08
15522,3094,216.51,2025-09-25
15523,3094,422.24,2025-05-09
15524,3094,402.03,2025-10-30
15525,3094,401.62,2025-09-15
15526,3094,124.99,2025-05-02
15527,3094,42.87,2025-07-06
15528,3094,36.7,2025-07-08
15529,3094,229.5,2025-07-16
15530,3096,271.53,2025-07-19
15531,3097,216.7,2025-11-01
15532,3097,130.45,2025-11-20
15533,3097,24.13,2025-11-24
15534,3097,90.08,2025-07-06
15535,3097,304.05,2025-06-20
15536,3097,421.8,2026-01-16
15537,3097,202.41,2025-06-27
15538,3097,402.5,2025-06-22
15539,3098,295.68,2026-02-02
15540,3098,115.6,2026-02-03
15541,3099,251.88,2025-11-15
15542,3100,69.38,2026-01-31
15543,3100,181.6,2026-01-20
15544,3101,38.75,2026-01-20
15545,3101,419.7,2025-10-06
15546,3101,119.47,2025-06-11
15547,3101,158.5,2025-10-03
15548,3101,336.08,2025-12-21
15549,3101,30.1,2025-12-13
15550,3101,95.17,2025-11-23
15551,3101,345.0,2025-08-12
15552,3101,390.94,2025-09-18
15553,3101,422.0,2025-08-12
15554,3102,482.92,2026-01-04
15555,3102,29.03,2026-01-03
15556,3102,40.38,2025-12-14
15557,3102,328.85,2026-01-17
15558,3102,451.31,2026-01-20
15559,3102,378.85,2025-12-26
15560,3102,496.53,2026-01-18
15561,3103,468.87,2025-02-20
15562,3103,457.84,2025-08-19
15563,3103,274.69,2025-09-07
15564,3103,251.42,2025-06-16
15565,3103,364.56,2025-12-15
15566,3104,78.96,2026-01-15
15567,3104,303.62,2026-01-02
15568,3104,218.58,2026-01-26
15569,3104,26.83,2026-01-22
15570,3105,193.77,2025-11-08
15571,3105,183.84,2025-10-24
15572,3105,115.45,2025-12-21
15573,3105,440.62,2025-11-27
15574,3105,359.98,2025-09-06
15575,3105,229.97,2025-11-20
15576,3105,247.65,2025-09-07
15577,3105,477.7,2025-12-04
